Customer ID,Recency,Frequency,MonetaryValue,Cluster
16407.0,11,10,1737.63,1
16408.0,464,1,231.93,2
16409.0,23,10,4663.13,1
16410.0,607,1,130.32,2
16411.0,242,3,673.24,0
16412.0,266,4,457.2,0
16413.0,248,1,259.83,2
16414.0,153,4,475.76,0
16415.0,456,2,496.49,2
16416.0,263,6,1906.48,0
16417.0,365,1,35.7,2
16418.0,98,3,543.53,0
16419.0,1,7,1367.77,3
16420.0,269,1,75.0,2
16421.0,249,3,526.27,2
16422.0,1,94,54689.23,1
16424.0,64,2,443.06,3
16425.0,175,1,302.7,2
16426.0,149,1,328.37,2
16427.0,135,2,241.06,2
16428.0,286,3,638.49,0
16430.0,254,6,817.09,0
16431.0,86,3,623.28,0
16433.0,281,1,200.26,2
16434.0,65,8,1878.6100000000001,0
16435.0,384,3,1003.0699999999999,0
16436.0,541,3,319.14,2
16437.0,253,2,301.25,2
16439.0,595,1,310.70000000000005,2
16440.0,87,2,488.76,2
16441.0,163,4,848.9300000000001,0
16442.0,100,4,715.11,0
16443.0,393,1,162.24,2
16444.0,67,15,3211.29,1
16445.0,259,3,352.65,2
16446.0,78,1,2.9,2
16447.0,8,3,727.1,3
16448.0,70,2,361.12,3
16449.0,70,2,707.69,3
16450.0,22,3,1505.73,3
16451.0,433,2,746.1800000000001,2
16452.0,503,2,332.17,2
16453.0,403,2,251.71,2
16454.0,479,2,24.05,2
16455.0,77,9,3288.17,0
16456.0,100,11,5419.18,1
16457.0,91,1,208.36,2
16458.0,10,21,3920.85,1
16459.0,602,1,71.78999999999999,2
16461.0,50,3,1545.83,3
16462.0,58,2,68.0,2
16463.0,77,1,319.37,2
16464.0,15,1,380.33,3
16465.0,293,2,746.24,2
16466.0,53,11,2691.42,1
16467.0,381,7,2869.16,0
16468.0,342,2,712.62,2
16469.0,119,3,446.78000000000003,0
16470.0,65,9,2009.74,0
16471.0,147,4,1189.98,0
16472.0,307,2,789.6,2
16473.0,37,4,470.83,3
16474.0,18,1,341.35,3
16475.0,16,3,459.3,3
16476.0,304,1,350.35,2
16477.0,4,10,3599.17,1
16481.0,555,1,453.38,2
16483.0,65,1,139.35,2
16484.0,46,2,404.3,3
16485.0,305,4,1923.54,0
16486.0,410,1,134.36,2
16487.0,450,2,209.4,2
16488.0,21,1,219.06,3
16489.0,253,2,303.7,2
16490.0,308,1,205.41000000000003,2
16491.0,286,1,801.66,2
16492.0,413,1,385.56,2
16493.0,46,6,1562.75,0
16494.0,169,1,826.53,2
16495.0,148,2,246.51,2
16496.0,80,5,1916.29,0
16497.0,76,22,5280.29,1
16498.0,34,2,100.97,3
16499.0,233,8,2578.34,0
16500.0,203,4,608.05,0
16501.0,256,1,1191.23,2
16502.0,493,2,258.55,2
16503.0,86,10,3275.8,0
16507.0,445,1,142.71,2
16508.0,503,1,240.95,2
16509.0,169,1,363.70000000000005,2
16510.0,245,6,1777.5,0
16511.0,17,5,1407.86,3
16515.0,23,8,2539.54,1
16517.0,150,1,162.70000000000002,2
16518.0,156,3,665.75,0
16519.0,238,3,327.68,2
16520.0,59,6,2148.38,0
16521.0,288,3,1140.11,0
16522.0,308,2,433.36,2
16523.0,14,18,6524.71,1
16524.0,319,2,306.19,2
16525.0,11,41,20774.4,1
16526.0,44,2,717.21,3
16527.0,297,1,1004.88,2
16529.0,62,4,1986.8,0
16530.0,541,1,48.35,2
16531.0,167,7,1538.57,0
16532.0,8,4,6524.639999999999,1
16534.0,514,1,635.9,2
16535.0,258,2,378.28999999999996,2
16537.0,514,1,23.35,2
16538.0,413,3,395.07,2
16539.0,92,9,2954.46,0
16540.0,286,1,205.75,2
16541.0,608,1,424.03,2
16542.0,274,1,137.7,2
16543.0,464,1,292.21,2
16544.0,392,4,376.70000000000005,2
16545.0,37,2,689.8199999999999,3
16546.0,163,5,5307.07,0
16547.0,419,1,104.25999999999999,2
16548.0,471,1,30.15,2
16549.0,207,25,8866.39,1
16550.0,37,17,8286.86,1
16551.0,3,6,1932.17,3
16552.0,115,2,379.73,2
16553.0,36,33,16584.01,1
16554.0,95,7,2318.73,0
16555.0,378,4,1629.79,0
16556.0,35,15,6783.03,1
16557.0,10,1,101.15,3
16558.0,11,30,9124.43,1
16559.0,270,1,175.0,2
16560.0,231,7,2539.15,0
16562.0,349,1,223.86,2
16563.0,273,5,3334.82,0
16564.0,442,1,87.80000000000001,2
16565.0,237,4,773.05,0
16566.0,43,3,463.88,3
16567.0,67,2,865.6,3
16568.0,300,2,1020.9,0
16569.0,504,4,1331.03,0
16570.0,35,15,5530.46,1
16571.0,49,9,3723.84,1
16572.0,24,2,642.28,3
16573.0,163,1,292.63,2
16574.0,296,2,850.34,2
16576.0,293,2,540.87,2
16577.0,539,1,380.0,2
16578.0,499,1,156.6,2
16579.0,298,1,295.05,2
16581.0,55,1,105.84,2
16583.0,246,2,297.95,2
16584.0,127,4,2832.03,0
16585.0,466,2,341.59000000000003,2
16586.0,121,3,1462.78,0
16587.0,104,1,225.15,2
16588.0,258,4,1361.28,0
16589.0,34,2,270.8,3
16590.0,273,2,605.9,2
16592.0,9,22,5908.56,1
16593.0,62,7,996.61,0
16595.0,249,4,1397.59,0
16596.0,238,3,329.48,2
16598.0,158,1,145.05,2
16599.0,258,1,172.8,2
16600.0,125,9,1577.35,0
16601.0,263,2,434.3,2
16602.0,261,1,235.25,2
16604.0,435,2,432.45000000000005,2
16605.0,596,1,60.48,2
16606.0,277,2,357.66,2
16607.0,1,21,4626.74,1
16608.0,326,2,1286.6200000000001,0
16609.0,8,5,2710.04,3
16610.0,92,1,75.66,2
16611.0,58,6,1785.13,0
16612.0,59,7,2766.67,0
16614.0,55,3,1179.79,3
16615.0,499,1,291.5,2
16616.0,30,1,210.10000000000002,3
16617.0,108,1,151.85,2
16618.0,83,4,1441.29,0
16619.0,136,4,1938.3300000000002,0
16620.0,133,5,1675.73,0
16621.0,20,3,609.41,3
16622.0,416,1,225.4,2
16623.0,118,4,1015.24,0
16624.0,70,1,426.43,2
16625.0,147,5,1654.03,0
16626.0,16,5,1830.04,3
16628.0,8,5,1253.59,3
16630.0,280,1,106.80000000000001,2
16631.0,354,7,1892.52,0
16632.0,358,2,406.4,2
16633.0,53,2,703.32,3
16634.0,95,6,1649.81,0
16635.0,279,1,473.0,2
16636.0,311,4,3802.04,0
16637.0,98,1,303.62,2
16638.0,130,11,1910.8500000000001,0
16639.0,79,3,961.62,0
16640.0,270,1,179.4,2
16641.0,574,1,323.4,2
16642.0,80,2,696.85,3
16643.0,118,2,923.11,0
16644.0,50,2,833.78,3
16645.0,608,1,160.39,2
16646.0,322,1,678.8,2
16647.0,42,4,541.9,3
16648.0,328,2,382.14,2
16649.0,393,1,306.58,2
16650.0,293,6,1397.69,0
16651.0,459,1,136.2,2
16652.0,85,12,13831.04,1
16654.0,14,8,1484.07,3
16655.0,4,10,4500.93,1
16656.0,15,23,13463.73,1
16657.0,21,2,414.79,3
16658.0,241,6,690.83,0
16659.0,62,1,39.12,2
16660.0,83,5,996.26,0
16661.0,413,4,932.76,0
16662.0,266,1,151.05,2
16663.0,602,1,165.0,2
16664.0,441,1,109.2,2
16665.0,235,1,135.4,2
16666.0,494,1,98.73,2
16667.0,157,1,200.4,2
16668.0,11,11,771.9399999999999,3
16670.0,45,16,6483.01,1
16671.0,37,1,1382.88,3
16672.0,7,14,5586.54,1
16673.0,552,1,171.13,2
16675.0,314,2,608.86,2
16676.0,86,5,1868.28,0
16677.0,284,2,880.62,2
16678.0,18,6,1503.59,3
16679.0,239,3,663.31,0
16680.0,401,2,637.75,2
16681.0,17,5,1484.18,3
16682.0,31,2,626.3,3
16683.0,406,1,320.25,2
16684.0,6,45,114372.71,1
16686.0,67,13,3116.82,1
16687.0,263,1,157.63,2
16690.0,74,3,213.95,2
16691.0,291,2,178.83,2
16692.0,129,4,1914.6999999999998,0
16693.0,144,4,855.03,0
16694.0,596,1,98.30000000000001,2
16695.0,434,2,191.9,2
16696.0,8,4,657.9,3
16697.0,113,1,112.75,2
16698.0,99,2,1998.0,0
16699.0,253,7,994.6,0
16700.0,23,21,7542.95,1
16701.0,2,23,8568.85,1
16702.0,288,4,1110.83,0
16704.0,491,2,664.16,2
16705.0,17,31,37674.491,1
16707.0,273,4,533.41,0
16709.0,72,13,8010.73,1
16710.0,11,19,5288.44,1
16711.0,13,7,2127.32,1
16712.0,2,8,2381.61,1
16713.0,16,27,10806.22,1
16714.0,91,4,1497.33,0
16715.0,435,1,323.8,2
16716.0,139,3,2149.6800000000003,0
16717.0,35,11,3956.76,1
16718.0,242,5,3006.08,0
16719.0,21,12,3027.28,1
16720.0,249,2,605.79,2
16721.0,134,1,292.47,2
16722.0,13,17,6397.95,1
16723.0,316,2,654.96,2
16724.0,277,1,147.35,2
16725.0,174,14,1688.26,0
16726.0,69,6,1482.3,0
16727.0,237,4,1377.77,0
16728.0,39,3,548.31,3
16729.0,6,15,4600.92,1
16730.0,107,2,480.94,2
16731.0,521,1,170.3,2
16732.0,276,3,3783.89,0
16733.0,402,1,259.68,2
16735.0,112,11,5014.77,1
16736.0,378,5,2956.56,0
16737.0,450,1,417.6,2
16738.0,170,1,3.75,2
16739.0,49,2,786.4300000000001,3
16740.0,268,1,226.91,2
16741.0,498,1,173.06,2
16742.0,365,13,2334.9700000000003,0
16743.0,28,12,3493.18,1
16744.0,18,2,240.74,3
16745.0,3,14,5586.13,1
16746.0,17,34,15125.75,1
16748.0,90,12,3031.63,1
16749.0,464,2,4157.88,0
16750.0,8,2,317.74,3
16752.0,245,1,207.5,2
16754.0,244,29,65500.07,1
16755.0,99,6,2297.7200000000003,0
16756.0,87,7,1312.3700000000001,0
16757.0,191,2,270.48,2
16760.0,302,1,228.0,2
16762.0,17,1,314.15000000000003,3
16763.0,71,2,964.6999999999999,3
16764.0,4,2,349.64,3
16765.0,167,2,454.75,2
16766.0,146,2,1145.6,0
16767.0,8,9,6142.9,1
16768.0,144,7,1403.73,0
16769.0,133,4,1117.05,0
16770.0,109,8,1671.21,0
16771.0,148,8,3358.7400000000002,0
16772.0,296,3,3698.05,0
16773.0,308,2,249.65,2
16774.0,15,6,1210.16,3
16775.0,5,12,2194.25,1
16776.0,288,1,220.97,2
16777.0,130,4,1243.08,0
16778.0,147,1,93.18,2
16779.0,22,45,27895.16,1
16780.0,131,2,336.05,2
16781.0,245,2,623.0,2
16782.0,11,34,8998.57,1
16783.0,309,1,391.95,2
16784.0,249,4,784.73,0
16785.0,282,1,533.78,2
16786.0,266,1,51.84,2
16787.0,270,4,1017.53,0
16788.0,127,4,1629.01,0
16791.0,86,12,2819.6,1
16792.0,155,5,623.46,0
16794.0,20,8,1334.94,3
16795.0,238,3,2062.41,0
16797.0,265,5,1802.02,0
16798.0,426,3,841.16,0
16799.0,305,2,452.78000000000003,2
16801.0,36,4,1594.23,3
16802.0,552,2,582.61,2
16804.0,142,1,118.05,2
16805.0,46,5,1091.34,3
16806.0,42,3,523.82,3
16807.0,15,6,2123.88,3
16808.0,146,1,166.5,2
16809.0,9,7,1283.43,3
16810.0,65,2,842.04,3
16812.0,233,4,2392.0,0
16813.0,4,5,866.57,3
16814.0,2,30,10461.94,1
16815.0,326,2,406.02,2
16816.0,22,3,372.69,3
16817.0,58,11,2135.38,1
16818.0,9,6,1700.0900000000001,3
16819.0,337,2,182.59,2
16821.0,254,1,113.35,2
16822.0,559,1,181.39,2
16823.0,100,7,2243.09,0
16824.0,37,2,448.5,3
16825.0,58,4,1370.41,0
16827.0,266,5,392.13,0
16829.0,29,2,513.32,3
16830.0,315,3,881.59,0
16831.0,437,1,91.8,2
16832.0,57,5,417.61,3
16833.0,132,5,1973.8,0
16834.0,100,2,898.96,0
16835.0,1,6,1456.66,3
16836.0,279,2,530.5,2
16837.0,30,9,1911.74,1
16838.0,70,4,1159.6100000000001,0
16839.0,4,30,15044.130000000001,1
16840.0,475,2,139.85,2
16841.0,10,11,3697.3,1
16842.0,27,2,866.95,3
16843.0,7,30,16746.46,1
16844.0,435,2,614.34,2
16845.0,491,1,253.88,2
16846.0,450,2,628.09,2
16847.0,491,1,421.45,2
16848.0,249,3,1130.2,0
16849.0,59,1,124.57,2
16850.0,206,1,332.41,2
16852.0,48,1,113.06,2
16854.0,289,2,1408.96,0
16856.0,290,2,323.09000000000003,2
16857.0,315,1,352.8,2
16858.0,241,10,4292.59,0
16859.0,17,7,1932.41,3
16860.0,325,3,1610.62,0
16861.0,31,4,843.63,3
16862.0,420,4,662.33,0
16863.0,239,2,495.72,2
16864.0,306,2,409.25,2
16865.0,274,1,130.95,2
16866.0,13,3,207.74,3
16867.0,562,1,76.74000000000001,2
16868.0,267,3,384.56,2
16869.0,38,2,387.68,3
16870.0,342,1,450.16,2
16871.0,83,4,2037.82,0
16872.0,57,4,921.47,3
16873.0,70,9,10727.22,1
16874.0,252,1,209.89000000000001,2
16875.0,17,10,3277.2,1
16876.0,276,1,136.01,2
16877.0,24,2,188.98,3
16880.0,25,5,1004.38,3
16882.0,112,2,215.70000000000002,2
16883.0,60,19,2246.06,1
16884.0,429,2,641.13,2
16885.0,229,2,412.14,2
16886.0,329,1,134.0,2
16887.0,273,2,465.84000000000003,2
16888.0,273,3,434.2,2
16889.0,67,6,2526.65,0
16890.0,349,3,285.41,2
16891.0,14,8,1379.08,3
16892.0,56,3,339.54,3
16893.0,239,2,249.89000000000001,2
16894.0,375,3,1306.96,0
16895.0,311,4,900.63,0
16896.0,428,1,103.95,2
16897.0,172,2,289.78,2
16898.0,50,4,697.95,3
16899.0,22,5,934.89,3
16901.0,601,1,204.26,2
16903.0,253,2,678.55,2
16904.0,3,16,3409.91,1
16905.0,109,13,2491.35,0
16906.0,59,6,1244.32,0
16907.0,20,8,1201.1200000000001,3
16908.0,595,1,252.59,2
16911.0,508,2,255.25,2
16912.0,7,11,3443.51,1
16913.0,163,3,423.91,2
16915.0,41,8,1130.19,0
16916.0,245,3,536.04,2
16917.0,149,2,1851.88,0
16918.0,32,12,2660.75,1
16919.0,29,24,4909.66,1
16920.0,284,1,355.45,2
16921.0,315,2,255.03,2
16922.0,445,1,611.08,2
16923.0,25,26,10330.47,1
16925.0,413,1,125.65,2
16926.0,244,5,1169.6100000000001,0
16927.0,149,2,341.45,2
16928.0,21,22,2652.09,1
16929.0,28,1,229.14,3
16931.0,4,15,3219.37,1
16932.0,296,2,262.32,2
16933.0,112,8,2760.8,0
16934.0,256,4,1152.1100000000001,0
16935.0,254,3,530.86,2
16936.0,258,1,286.39,2
16937.0,371,1,196.25,2
16938.0,52,8,6669.7300000000005,1
16939.0,361,3,433.84999999999997,2
16940.0,42,7,5246.14,1
16941.0,484,1,33.0,2
16942.0,9,7,1439.44,3
16943.0,84,5,1299.49,0
16944.0,482,1,101.36,2
16945.0,6,25,6605.13,1
16946.0,256,5,1222.04,0
16947.0,108,5,955.21,0
16948.0,11,7,868.77,3
16949.0,58,4,893.75,3
16950.0,240,8,2535.21,0
16951.0,7,3,1277.75,3
16952.0,314,3,628.22,0
16954.0,127,14,4938.28,1
16955.0,57,6,1120.31,0
16957.0,112,2,416.64,2
16958.0,308,1,778.49,2
16960.0,125,6,1685.36,0
16961.0,260,2,560.39,2
16962.0,282,1,251.04,2
16963.0,60,1,110.55000000000001,2
16964.0,606,2,207.85,2
16965.0,99,1,201.19,2
16966.0,43,4,1486.56,3
16967.0,62,1,319.02,2
16969.0,7,2,478.96,3
16970.0,499,1,71.4,2
16972.0,255,2,749.0,2
16973.0,259,1,127.0,2
16974.0,395,2,365.5,2
16975.0,295,3,926.12,0
16976.0,139,1,251.51999999999998,2
16977.0,268,4,496.0,0
16978.0,538,2,424.55,2
16979.0,20,5,1563.39,3
16980.0,127,3,1422.83,0
16983.0,53,8,2469.88,0
16984.0,2,8,9104.2,1
16985.0,30,20,9037.58,1
16986.0,318,9,3015.55,0
16987.0,42,7,1534.05,0
16988.0,252,1,256.55,2
16989.0,23,1,857.7,3
16990.0,91,2,344.0,2
16991.0,294,1,1041.21,2
16992.0,72,10,4533.34,1
16993.0,336,2,1950.95,0
16996.0,118,7,1367.5300000000002,0
16997.0,160,3,702.0,0
16998.0,22,5,402.0,3
17000.0,269,2,406.3,2
17001.0,45,14,4861.62,1
17002.0,88,6,2071.34,0
17003.0,275,4,828.21,0
17004.0,265,2,1012.22,0
17005.0,343,2,622.36,2
17006.0,265,4,853.49,0
17007.0,27,6,805.61,3
17008.0,302,1,81.36,2
17009.0,423,1,242.06,2
17011.0,520,2,400.8,2
17012.0,597,1,360.61,2
17015.0,58,1,520.55,3
17016.0,449,1,552.4,2
17017.0,35,23,9314.01,1
17018.0,198,5,1772.6,0
17019.0,134,10,3340.14,0
17020.0,415,2,935.62,2
17021.0,314,6,1182.22,0
17022.0,305,1,189.0,2
17023.0,290,3,800.1800000000001,0
17024.0,30,1,31.25,2
17025.0,245,4,1152.8700000000001,0
17026.0,58,3,175.83,3
17027.0,52,7,1078.3,0
17028.0,454,3,1593.83,0
17029.0,109,6,1779.3,0
17031.0,27,5,2619.45,3
17032.0,420,8,2984.32,0
17033.0,86,3,910.75,0
17034.0,160,3,672.7,0
17035.0,118,4,613.59,0
17036.0,256,1,176.9,2
17038.0,287,1,630.77,2
17039.0,477,1,1954.99,2
17040.0,10,2,463.25,3
17041.0,233,4,888.21,0
17042.0,27,3,673.1,3
17043.0,51,6,1183.44,0
17044.0,247,11,11013.82,0
17045.0,29,4,636.59,3
17046.0,30,5,1906.07,3
17047.0,77,5,1937.76,0
17048.0,155,6,1906.73,0
17049.0,30,14,6563.87,1
17050.0,60,10,4080.34,1
17051.0,67,4,706.49,0
17053.0,3,1,498.48,3
17054.0,10,4,1207.32,3
17055.0,318,1,232.85000000000002,2
17056.0,611,1,128.60000000000002,2
17057.0,468,1,294.74,2
17058.0,72,2,819.6600000000001,3
17059.0,70,7,3281.85,0
17060.0,139,1,234.24,2
17061.0,20,9,4251.43,1
17062.0,186,6,889.75,0
17063.0,36,10,2849.26,1
17064.0,55,2,457.40000000000003,3
17065.0,510,2,194.7,2
17066.0,599,1,228.34,2
17067.0,597,3,454.54,2
17068.0,8,40,7510.34,1
17069.0,28,10,4303.32,1
17070.0,282,1,133.18,2
17071.0,6,10,2767.1,1
17072.0,497,1,273.35,2
17074.0,435,1,203.05,2
17075.0,126,9,2098.58,0
17076.0,146,5,735.87,0
17077.0,450,1,306.0,2
17080.0,142,6,746.23,0
17081.0,268,4,660.48,0
17082.0,191,5,3365.12,0
17083.0,168,8,3640.0299999999997,0
17084.0,269,1,2253.22,0
17085.0,123,27,7499.92,1
17087.0,610,1,221.53,2
17088.0,55,2,1399.1100000000001,3
17089.0,259,1,128.45,2
17090.0,100,9,1754.5800000000002,0
17091.0,58,15,5662.400000000001,1
17092.0,150,8,3872.28,0
17093.0,465,1,235.88,2
17094.0,195,2,402.20000000000005,2
17095.0,172,6,1792.05,0
17096.0,15,9,3119.7400000000002,1
17097.0,197,3,476.58,2
17098.0,254,3,591.07,0
17099.0,405,1,582.17,2
17101.0,51,4,1115.9,3
17102.0,134,1,25.5,2
17103.0,595,1,424.3,2
17104.0,296,1,474.03000000000003,2
17105.0,31,2,665.78,3
17106.0,262,1,481.58000000000004,2
17107.0,27,7,11587.85,1
17108.0,536,1,174.95,2
17109.0,104,4,875.01,0
17110.0,38,3,499.9,3
17111.0,298,1,227.97,2
17112.0,375,1,197.57,2
17113.0,447,6,2305.59,0
17114.0,11,6,601.9399999999999,3
17115.0,55,6,2536.81,0
17116.0,520,1,389.78,2
17117.0,161,1,116.2,2
17118.0,190,1,157.02,2
17120.0,106,1,307.46,2
17121.0,275,1,314.74,2
17122.0,261,3,432.18,2
17123.0,34,3,977.1700000000001,3
17124.0,58,1,294.24,2
17126.0,25,9,2016.43,1
17127.0,301,5,1155.0300000000002,0
17128.0,207,1,157.09,2
17129.0,393,1,31.85,2
17132.0,324,2,1220.91,0
17133.0,63,8,12208.880000000001,1
17134.0,137,2,530.8,2
17135.0,162,5,1083.0,0
17136.0,535,1,231.68,2
17137.0,289,6,1099.81,0
17138.0,148,7,4417.27,0
17139.0,48,19,14510.86,1
17140.0,120,1,454.12,2
17141.0,291,4,727.58,0
17142.0,111,4,1275.25,0
17143.0,290,2,880.97,2
17145.0,385,4,3120.91,0
17146.0,136,12,5666.74,1
17147.0,79,7,2458.47,0
17149.0,324,1,143.10000000000002,2
17150.0,249,6,1357.95,0
17151.0,608,1,231.90000000000003,2
17152.0,67,4,2016.5,0
17155.0,50,6,784.06,3
17156.0,364,1,591.87,2
17157.0,49,18,4994.36,1
17158.0,105,4,1411.58,0
17159.0,44,3,1089.16,3
17160.0,9,15,8934.26,1
17161.0,316,1,856.01,2
17162.0,3,9,1463.66,1
17163.0,318,2,406.68,2
17164.0,24,3,1270.42,3
17165.0,156,6,1794.32,0
17166.0,76,1,127.59,2
17167.0,252,3,867.11,0
17168.0,371,1,400.2,2
17169.0,56,2,629.63,3
17170.0,246,2,178.68,2
17171.0,161,2,384.59000000000003,2
17172.0,303,2,638.81,2
17173.0,4,1,462.78,3
17174.0,90,1,59.9,2
17175.0,13,3,1132.63,3
17176.0,74,3,902.3199999999999,0
17177.0,378,1,119.5,2
17178.0,603,1,432.96000000000004,2
17179.0,50,6,1507.26,0
17180.0,113,10,2005.6,0
17181.0,246,2,225.45000000000002,2
17182.0,295,2,321.3,2
17184.0,442,2,198.41000000000003,2
17185.0,464,3,229.46,2
17187.0,99,2,467.71,2
17188.0,37,11,3933.79,1
17189.0,231,4,796.45,0
17190.0,80,6,1476.83,0
17191.0,64,13,3392.36,1
17192.0,408,1,75.28,2
17193.0,49,4,1059.3,3
17194.0,146,3,812.5,0
17195.0,528,1,562.98,2
17196.0,300,1,327.75,2
17198.0,238,2,521.66,2
17199.0,455,1,135.04000000000002,2
17200.0,260,4,356.71,2
17201.0,396,3,853.32,0
17202.0,293,1,160.65,2
17203.0,261,4,2004.01,0
17204.0,48,9,5504.6900000000005,1
17205.0,288,2,615.27,2
17207.0,524,1,292.62,2
17208.0,268,1,111.15,2
17209.0,521,3,595.7,2
17210.0,265,1,251.72,2
17211.0,53,11,2921.02,1
17212.0,125,3,794.41,0
17213.0,13,11,3868.1800000000003,1
17214.0,121,4,611.97,0
17215.0,337,1,186.15,2
17216.0,427,1,63.6,2
17217.0,106,2,210.1,2
17218.0,86,13,2883.0,1
17219.0,289,1,144.9,2
17220.0,29,14,3103.69,1
17221.0,464,3,642.14,2
17222.0,350,5,1250.8600000000001,0
17223.0,182,3,558.04,0
17224.0,374,1,100.86000000000001,2
17225.0,454,1,131.15,2
17226.0,181,3,895.47,0
17227.0,45,9,1413.3600000000001,0
17228.0,80,9,1601.52,0
17229.0,15,1,157.71,3
17230.0,136,18,9388.49,1
17231.0,62,21,5644.83,1
17233.0,321,2,369.98,2
17234.0,55,1,149.89,2
17235.0,245,7,1354.82,0
17236.0,51,11,1710.8600000000001,1
17237.0,248,2,679.44,2
17238.0,9,26,5556.14,1
17239.0,185,4,1189.45,0
17240.0,469,1,130.60000000000002,2
17241.0,258,12,2736.64,0
17242.0,53,4,2463.68,0
17243.0,8,57,15294.25,1
17244.0,256,4,871.14,0
17245.0,77,2,371.63,2
17246.0,419,2,38.92,2
17248.0,354,1,181.89000000000001,2
17249.0,301,1,68.03,2
17250.0,133,1,162.65,2
17251.0,235,3,798.98,0
17252.0,58,1,337.01,2
17254.0,274,1,198.29,2
17255.0,172,3,598.48,0
17256.0,185,4,386.83,0
17257.0,309,2,189.78,2
17258.0,269,2,417.3,2
17259.0,21,6,1452.39,3
17260.0,284,1,120.95,2
17261.0,382,1,221.59,2
17262.0,99,10,2190.76,0
17263.0,81,1,63.440000000000005,2
17264.0,297,1,268.28,2
17265.0,11,2,550.01,3
17266.0,20,3,318.2,3
17268.0,23,10,1281.73,1
17269.0,258,1,491.81,2
17270.0,342,2,601.45,2
17271.0,609,1,204.3,2
17272.0,72,2,1409.44,0
17273.0,296,1,141.12,2
17274.0,268,1,465.4,2
17275.0,256,1,114.1,2
17276.0,274,1,502.49,2
17277.0,100,2,1065.3500000000001,0
17278.0,114,2,271.24,2
17280.0,310,1,118.86,2
17281.0,246,6,797.85,0
17282.0,3,5,2308.54,3
17283.0,251,1,188.46,2
17284.0,39,6,2356.65,0
17285.0,501,2,407.94,2
17286.0,273,2,237.81,2
17287.0,16,19,3480.21,1
17288.0,80,9,1714.5,0
17289.0,53,7,1275.23,0
17290.0,254,6,974.95,0
17291.0,181,1,550.8000000000001,2
17292.0,344,2,271.75,2
17293.0,28,11,2601.74,1
17294.0,541,2,467.79,2
17296.0,603,1,338.13,2
17298.0,246,3,455.84,2
17299.0,45,3,488.25,3
17300.0,263,2,393.64,2
17301.0,497,1,131.15,2
17302.0,81,2,303.12,2
17303.0,234,1,250.04,2
17304.0,406,1,111.5,2
17305.0,521,1,2135.46,0
17306.0,1,16,7274.36,1
17307.0,268,11,3999.8900000000003,0
17308.0,266,2,4511.76,0
17309.0,254,2,237.64000000000001,2
17310.0,259,2,1025.1,0
17311.0,189,5,2738.17,0
17312.0,11,3,644.3,3
17314.0,21,14,3883.43,1
17315.0,8,29,6806.62,1
17316.0,293,1,124.45,2
17318.0,598,1,157.32999999999998,2
17319.0,541,1,29.099999999999998,2
17320.0,109,5,2154.33,0
17321.0,267,4,1008.05,0
17322.0,249,5,922.59,0
17323.0,39,8,1070.96,3
17324.0,204,10,1886.82,0
17325.0,153,3,609.5699999999999,0
17326.0,281,2,312.35,2
17327.0,282,2,152.35,2
17328.0,545,1,104.7,2
17329.0,188,4,718.78,0
17330.0,417,2,59.900000000000006,2
17332.0,400,5,838.27,0
17334.0,175,3,635.1500000000001,0
17335.0,256,2,497.04,2
17336.0,345,1,81.12,2
17337.0,24,4,1981.06,3
17338.0,34,15,9612.97,1
17339.0,238,2,119.0,2
17340.0,24,13,14262.59,1
17341.0,29,5,1272.21,3
17342.0,252,4,1227.54,0
17343.0,228,6,1259.94,0
17344.0,601,1,299.74,2
17345.0,69,8,1192.32,0
17346.0,51,18,3452.99,1
17348.0,170,5,1445.84,0
17349.0,52,5,772.41,3
17350.0,266,3,612.381,0
17351.0,41,11,1828.38,1
17352.0,568,1,36.25,2
17353.0,1,4,3242.0,3
17354.0,301,3,1740.8999999999999,0
17355.0,259,1,273.31,2
17356.0,184,5,946.47,0
17358.0,175,5,861.01,0
17359.0,521,1,156.6,2
17360.0,56,4,953.17,3
17361.0,59,4,647.51,3
17362.0,112,7,1024.04,0
17363.0,267,3,920.46,0
17364.0,10,23,10127.65,1
17365.0,42,12,5753.94,1
17366.0,304,2,1077.24,0
17367.0,111,1,167.55,2
17368.0,46,11,2463.69,1
17369.0,328,1,979.2,2
17370.0,42,1,110.7,2
17371.0,234,4,329.11,2
17372.0,39,26,4065.76,1
17373.0,6,5,807.88,3
17374.0,91,3,727.11,0
17375.0,72,4,660.55,0
17376.0,184,3,356.29,2
17377.0,46,66,15316.64,1
17378.0,246,1,10.95,2
17380.0,306,3,645.0,0
17381.0,24,29,31943.17,1
17382.0,308,7,836.88,0
17383.0,326,1,110.7,2
17384.0,91,2,398.79999999999995,2
17386.0,38,3,739.6700000000001,3
17388.0,4,10,2368.84,1
17389.0,1,50,33668.63,1
17390.0,293,1,149.3,2
17391.0,36,2,508.8,3
17392.0,179,3,585.92,0
17393.0,283,2,381.15000000000003,2
17394.0,92,1,203.86999999999998,2
17395.0,381,1,97.5,2
17396.0,21,12,5880.6,1
17397.0,289,1,516.87,2
17398.0,83,2,528.45,2
17400.0,82,7,3832.06,0
17401.0,413,1,114.85,2
17402.0,39,16,3164.02,1
17403.0,323,1,118.95,2
17404.0,3,16,36186.6,1
17405.0,23,1,393.31,3
17406.0,206,13,4186.95,0
